Nameplate,Technology,Latitude,Longitude,PLNTCODE,State
1.8,Hydroelectric,44.4821,-73.1164,3737,VT
1.8,Hydroelectric,44.4821,-73.1164,3737,VT
1,Other,44.4821,-73.1164,3737,VT
1,Other,44.4821,-73.1164,3737,VT
1,Other,44.4821,-73.1164,3737,VT
1,Other,44.4821,-73.1164,3737,VT
5,Hydroelectric,44.3606,-72.3356,3739,VT
1.6,Hydroelectric,44.292391,-72.6824,3740,VT
1.6,Hydroelectric,44.292391,-72.6824,3740,VT
1,Hydroelectric,44.4056,-72.1881,3743,VT
13.6,Hydroelectric,43.1375,-72.4464,3745,VT
13.6,Hydroelectric,43.1375,-72.4464,3745,VT
13.6,Hydroelectric,43.1375,-72.4464,3745,VT
11.2,Hydroelectric,42.7936,-72.9144,3746,VT
11.2,Hydroelectric,42.7936,-72.9144,3746,VT
11.2,Hydroelectric,42.7936,-72.9144,3746,VT
1.1,Hydroelectric,44.999274,-71.530164,3750,VT
563.4,Nuclear,42.7786,-72.5133,3751,VT
0.7,Hydroelectric,44.887379,-72.055357,3753,VT
0.7,Hydroelectric,44.887379,-72.055357,3753,VT
1.4,Other,44.887379,-72.055357,3753,VT
25.5,Other,44.4814,-73.2239,3754,VT
0.3,Hydroelectric,44.500222,-71.998921,3762,VT
0.3,Hydroelectric,44.500222,-71.998921,3762,VT
1.3,Hydroelectric,44.500222,-71.998921,3762,VT
0.6,Hydroelectric,44.561831,-72.602369,3764,VT
1.2,Hydroelectric,44.561831,-72.602369,3764,VT
0.8,Hydroelectric,44.577553,-72.611861,3765,VT
0.8,Hydroelectric,44.577553,-72.611861,3765,VT
2.8,Hydroelectric,36.8081,-80.9386,3772,VA
2.8,Hydroelectric,36.8081,-80.9386,3772,VA
2.8,Hydroelectric,36.8081,-80.9386,3772,VA
5.4,Hydroelectric,36.7858,-80.9333,3773,VA
5.4,Hydroelectric,36.7858,-80.9333,3773,VA
5.4,Hydroelectric,36.7858,-80.9333,3773,VA
5.4,Hydroelectric,36.7858,-80.9333,3773,VA
18.7,Hydroelectric,37.075,-80.5847,3774,VA
18.7,Hydroelectric,37.075,-80.5847,3774,VA
18.7,Hydroelectric,37.075,-80.5847,3774,VA
18.7,Hydroelectric,37.075,-80.5847,3774,VA
237.5,Coal,36.9333,-82.1997,3775,VA
237.5,Coal,36.9333,-82.1997,3775,VA
237.5,Coal,36.9333,-82.1997,3775,VA
100,Coal,37.3706,-80.8633,3776,VA
237.5,Coal,37.3706,-80.8633,3776,VA
20,Hydroelectric,37.0933,-79.4025,3777,VA
20,Hydroelectric,37.0933,-79.4025,3777,VA
2.4,Hydroelectric,37.2544,-79.8756,3778,VA
1.2,Hydroelectric,37.2544,-79.8756,3778,VA
12.5,Hydroelectric,37.4639,-79.1856,3779,VA
2.5,Hydroelectric,37.4639,-79.1856,3779,VA
2.5,Hydroelectric,37.4639,-79.1856,3779,VA
2.5,Hydroelectric,37.4639,-79.1856,3779,VA
2.5,Hydroelectric,37.4639,-79.1856,3779,VA
66,Hydroelectric,37.0413,-79.5356,3780,VA
150.1,Hydroelectric,37.0413,-79.5356,3780,VA
115.3,Hydroelectric,37.0413,-79.5356,3780,VA
150.1,Hydroelectric,37.0413,-79.5356,3780,VA
66,Hydroelectric,37.0413,-79.5356,3780,VA
2,Other,37.2717,-75.9682,3782,VA
2,Other,37.2717,-75.9682,3782,VA
2,Other,37.2717,-75.9682,3782,VA
2,Other,37.2717,-75.9682,3782,VA
2,Other,37.2717,-75.9682,3782,VA
2,Other,37.2717,-75.9682,3782,VA
27,Other,37.7061,-75.7031,3785,VA
92,Coal,38.8203,-77.0411,3788,VA
92,Coal,38.8203,-77.0411,3788,VA
110,Coal,38.8203,-77.0411,3788,VA
110,Coal,38.8203,-77.0411,3788,VA
110,Coal,38.8203,-77.0411,3788,VA
0.6,Hydroelectric,38.676667,-78.498888,3789,VA
0.4,Hydroelectric,38.676667,-78.498888,3789,VA
0.6,Hydroelectric,38.676667,-78.498888,3789,VA
0.4,Hydroelectric,38.571389,-78.593611,3790,VA
0.4,Hydroelectric,38.571389,-78.593611,3790,VA
0.6,Hydroelectric,38.571389,-78.593611,3790,VA
69,Coal,37.7089,-78.2878,3796,VA
185.2,Coal,37.7089,-78.2878,3796,VA
112.5,Coal,37.3822,-77.3833,3797,VA
187.5,Coal,37.3822,-77.3833,3797,VA
359,Coal,37.3822,-77.3833,3797,VA
693.9,Coal,37.3822,-77.3833,3797,VA
145,Natural Gas,37.3822,-77.3833,3797,VA
148,Natural Gas,37.3822,-77.3833,3797,VA
74.4,Natural Gas,37.3822,-77.3833,3797,VA
79.2,Natural Gas,37.3822,-77.3833,3797,VA
1.5,Hydroelectric,37.592887,-79.380823,3798,VA
1.5,Hydroelectric,37.592887,-79.380823,3798,VA
1.5,Hydroelectric,37.592887,-79.380823,3798,VA
1.5,Hydroelectric,37.592887,-79.380823,3798,VA
1.5,Hydroelectric,37.592887,-79.380823,3798,VA
20.7,Other,37.777,-79.892,3799,VA
20.7,Other,37.777,-79.892,3799,VA
20.7,Other,37.777,-79.892,3799,VA
20.7,Other,37.777,-79.892,3799,VA
20.7,Other,37.95,-76.711,3800,VA
20.7,Other,37.95,-76.711,3800,VA
20.7,Other,37.95,-76.711,3800,VA
20.7,Other,37.95,-76.711,3800,VA
185.2,Coal,36.7711,-76.3019,3803,VA
16.3,Other,36.7711,-76.3019,3803,VA
23.8,Other,36.7711,-76.3019,3803,VA
23.8,Other,36.7711,-76.3019,3803,VA
23.8,Other,36.7711,-76.3019,3803,VA
23.8,Other,36.7711,-76.3019,3803,VA
18.5,Other,36.7711,-76.3019,3803,VA
16.3,Other,36.7711,-76.3019,3803,VA
16.3,Other,36.7711,-76.3019,3803,VA
112.5,Coal,36.7711,-76.3019,3803,VA
112.5,Coal,36.7711,-76.3019,3803,VA
239.3,Coal,36.7711,-76.3019,3803,VA
69,Other,38.5367,-77.2806,3804,VA
69,Other,38.5367,-77.2806,3804,VA
113.6,Natural Gas,38.5367,-77.2806,3804,VA
239.3,Natural Gas,38.5367,-77.2806,3804,VA
882,Other,38.5367,-77.2806,3804,VA
174,Natural Gas,38.5367,-77.2806,3804,VA
174,Natural Gas,38.5367,-77.2806,3804,VA
265,Natural Gas,38.5367,-77.2806,3804,VA
16,Other,38.5367,-77.2806,3804,VA
16,Other,38.5367,-77.2806,3804,VA
16,Other,38.5367,-77.2806,3804,VA
16,Other,38.5367,-77.2806,3804,VA
16,Other,38.5367,-77.2806,3804,VA
16,Other,38.5367,-77.2806,3804,VA
847.5,Nuclear,37.1661,-76.6986,3806,VA
847.5,Nuclear,37.1661,-76.6986,3806,VA
187.5,Coal,37.2144,-76.4611,3809,VA
187.5,Coal,37.2144,-76.4611,3809,VA
882,Other,37.2144,-76.4611,3809,VA
2.5,Hydroelectric,37.5736,-79.3715,3821,VA
2.5,Hydroelectric,37.5736,-79.3715,3821,VA
1.5,Natural Gas,38.4689483,-78.0033723,3823,VA
1.2,Natural Gas,38.4689483,-78.0033723,3823,VA
1.5,Other,38.4689483,-78.0033723,3823,VA
0.8,Other,38.4689483,-78.0033723,3823,VA
2,Other,38.4689483,-78.0033723,3823,VA
0.8,Other,38.4689483,-78.0033723,3823,VA
3.7,Hydroelectric,36.666866,-80.447897,3825,VA
3.7,Hydroelectric,36.666866,-80.447897,3825,VA
3.7,Hydroelectric,36.666866,-80.447897,3825,VA
1.3,Hydroelectric,36.664145,-79.883588,3826,VA
1,Hydroelectric,37.078366,-80.572726,3827,VA
12,Hydroelectric,36.59943,-78.3005,3833,VA
32,Hydroelectric,36.59943,-78.3005,3833,VA
32,Hydroelectric,36.59943,-78.3005,3833,VA
32,Hydroelectric,36.59943,-78.3005,3833,VA
32,Hydroelectric,36.59943,-78.3005,3833,VA
32,Hydroelectric,36.59943,-78.3005,3833,VA
32,Hydroelectric,36.59943,-78.3005,3833,VA
6.7,Hydroelectric,36.7803,-80.0281,3834,VA
6.7,Hydroelectric,36.7803,-80.0281,3834,VA
0.6,Hydroelectric,36.7803,-80.0281,3834,VA
729.9,Coal,46.755938,-122.859764,3845,WA
729.9,Coal,46.755938,-122.859764,3845,WA
60.5,Natural Gas,46.755938,-122.859764,3845,WA
60.5,Natural Gas,46.755938,-122.859764,3845,WA
60.5,Natural Gas,46.755938,-122.859764,3845,WA
60.5,Natural Gas,46.755938,-122.859764,3845,WA
80,Natural Gas,46.755938,-122.859764,3845,WA
4.8,Hydroelectric,45.84823,-121.504883,3846,WA
4.8,Hydroelectric,45.84823,-121.504883,3846,WA
45,Hydroelectric,45.9567,-122.554444,3847,WA
45,Hydroelectric,45.9567,-122.554444,3847,WA
45,Hydroelectric,45.9567,-122.554444,3847,WA
1,Hydroelectric,45.9567,-122.554444,3847,WA
1.4,Hydroelectric,46.7322337,-120.701035,3848,WA
3,Hydroelectric,46.6978669,-120.6529843,3849,WA
3.3,Hydroelectric,46.6978669,-120.6529843,3849,WA
80,Hydroelectric,46.060833,-122.201667,3850,WA
80,Hydroelectric,46.060833,-122.201667,3850,WA
80,Hydroelectric,46.060833,-122.201667,3850,WA
67,Hydroelectric,45.96277,-122.335467,3852,WA
67,Hydroelectric,45.96277,-122.335467,3852,WA
2.7,Other,47.1333,-122.3722,3853,WA
6,Hydroelectric,46.990967,-122.174921,3854,WA
6,Hydroelectric,46.990967,-122.174921,3854,WA
6,Hydroelectric,46.990967,-122.174921,3854,WA
7.5,Hydroelectric,46.990967,-122.174921,3854,WA
64,Hydroelectric,48.5478,-121.7407,3855,WA
1.5,Hydroelectric,47.54011,-121.83702,3860,WA
1.8,Hydroelectric,47.54011,-121.83702,3860,WA
1.5,Hydroelectric,47.54011,-121.83702,3860,WA
1.5,Hydroelectric,47.54011,-121.83702,3860,WA
5.6,Hydroelectric,47.54011,-121.83702,3860,WA
47.2,Hydroelectric,48.649,-121.6907,3861,WA
47.2,Hydroelectric,48.649,-121.6907,3861,WA
15,Hydroelectric,47.2536149,-122.2433332,3862,WA
15,Hydroelectric,47.2536149,-122.2433332,3862,WA
20,Hydroelectric,47.2536149,-122.2433332,3862,WA
20,Hydroelectric,47.2536149,-122.2433332,3862,WA
8,Hydroelectric,47.829666,-117.91862,3866,WA
8,Hydroelectric,47.829666,-117.91862,3866,WA
8,Hydroelectric,47.829666,-117.91862,3866,WA
8,Hydroelectric,47.829666,-117.91862,3866,WA
17.5,Hydroelectric,47.8367,-117.84,3867,WA
17.5,Hydroelectric,47.8367,-117.84,3867,WA
17.5,Hydroelectric,47.8367,-117.84,3867,WA
17.5,Hydroelectric,47.8367,-117.84,3867,WA
0.9,Hydroelectric,48.5953,-118.0603,3868,WA
0.3,Hydroelectric,48.5953,-118.0603,3868,WA
3.3,Hydroelectric,47.774882,-117.544334,3869,WA
3.1,Hydroelectric,47.774882,-117.544334,3869,WA
10,Hydroelectric,47.774882,-117.544334,3869,WA
10,Hydroelectric,47.774882,-117.544334,3869,WA
3,Hydroelectric,46.974912,-122.635795,3878,WA
3,Hydroelectric,46.974912,-122.635795,3878,WA
6,Hydroelectric,46.974912,-122.635795,3878,WA
111.1,Hydroelectric,47.533611,-120.295278,3883,WA
125.4,Hydroelectric,47.533611,-120.295278,3883,WA
125.4,Hydroelectric,47.533611,-120.295278,3883,WA
111.1,Hydroelectric,47.533611,-120.295278,3883,WA
111.1,Hydroelectric,47.533611,-120.295278,3883,WA
111.1,Hydroelectric,47.533611,-120.295278,3883,WA
111.1,Hydroelectric,47.533611,-120.295278,3883,WA
111.1,Hydroelectric,47.533611,-120.295278,3883,WA
111.1,Hydroelectric,47.533611,-120.295278,3883,WA
125.4,Hydroelectric,47.533611,-120.295278,3883,WA
125.4,Hydroelectric,47.533611,-120.295278,3883,WA
77.4,Hydroelectric,47.9469,-119.8653,3886,WA
77.4,Hydroelectric,47.9469,-119.8653,3886,WA
77.4,Hydroelectric,47.9469,-119.8653,3886,WA
77.4,Hydroelectric,47.9469,-119.8653,3886,WA
77.4,Hydroelectric,47.9469,-119.8653,3886,WA
77.4,Hydroelectric,47.9469,-119.8653,3886,WA
77.4,Hydroelectric,47.9469,-119.8653,3886,WA
77.4,Hydroelectric,47.9469,-119.8653,3886,WA
77.4,Hydroelectric,47.9469,-119.8653,3886,WA
77.4,Hydroelectric,47.9469,-119.8653,3886,WA
95,Hydroelectric,46.6451,-119.908,3887,WA
97.8,Hydroelectric,46.6451,-119.908,3887,WA
95,Hydroelectric,46.6451,-119.908,3887,WA
95,Hydroelectric,46.6451,-119.908,3887,WA
95,Hydroelectric,46.6451,-119.908,3887,WA
95,Hydroelectric,46.6451,-119.908,3887,WA
95,Hydroelectric,46.6451,-119.908,3887,WA
95,Hydroelectric,46.6451,-119.908,3887,WA
97.8,Hydroelectric,46.6451,-119.908,3887,WA
95,Hydroelectric,46.6451,-119.908,3887,WA
103.8,Hydroelectric,46.8731,-119.9703,3888,WA
103.8,Hydroelectric,46.8731,-119.9703,3888,WA
103.8,Hydroelectric,46.8731,-119.9703,3888,WA
103.8,Hydroelectric,46.8731,-119.9703,3888,WA
103.8,Hydroelectric,46.8731,-119.9703,3888,WA
103.8,Hydroelectric,46.8731,-119.9703,3888,WA
103.8,Hydroelectric,46.8731,-119.9703,3888,WA
103.8,Hydroelectric,46.8731,-119.9703,3888,WA
103.8,Hydroelectric,46.8731,-119.9703,3888,WA
103.8,Hydroelectric,46.8731,-119.9703,3888,WA
15,Hydroelectric,48.780856,-117.418337,3891,WA
15,Hydroelectric,48.780856,-117.418337,3891,WA
15,Hydroelectric,48.780856,-117.418337,3891,WA
15,Hydroelectric,48.780856,-117.418337,3891,WA
78,Hydroelectric,45.614,-121.1346,3895,OR
78,Hydroelectric,45.614,-121.1346,3895,OR
78,Hydroelectric,45.614,-121.1346,3895,OR
78,Hydroelectric,45.614,-121.1346,3895,OR
89.7,Hydroelectric,45.614,-121.1346,3895,OR
78,Hydroelectric,45.614,-121.1346,3895,OR
78,Hydroelectric,45.614,-121.1346,3895,OR
78,Hydroelectric,45.614,-121.1346,3895,OR
78,Hydroelectric,45.614,-121.1346,3895,OR
78,Hydroelectric,45.614,-121.1346,3895,OR
78,Hydroelectric,45.614,-121.1346,3895,OR
78,Hydroelectric,45.614,-121.1346,3895,OR
78,Hydroelectric,45.614,-121.1346,3895,OR
78,Hydroelectric,45.614,-121.1346,3895,OR
86,Hydroelectric,45.614,-121.1346,3895,OR
86,Hydroelectric,45.614,-121.1346,3895,OR
86,Hydroelectric,45.614,-121.1346,3895,OR
86,Hydroelectric,45.614,-121.1346,3895,OR
86,Hydroelectric,45.614,-121.1346,3895,OR
86,Hydroelectric,45.614,-121.1346,3895,OR
86,Hydroelectric,45.614,-121.1346,3895,OR
86,Hydroelectric,45.614,-121.1346,3895,OR
14,Hydroelectric,45.614,-121.1346,3895,OR
14,Hydroelectric,45.614,-121.1346,3895,OR
25,Hydroelectric,46.8016,-122.3102,3913,WA
25,Hydroelectric,46.8016,-122.3102,3913,WA
21.6,Hydroelectric,47.4181,-123.2252,3914,WA
21.6,Hydroelectric,47.4181,-123.2252,3914,WA
27,Hydroelectric,47.3698,-123.1603,3915,WA
27,Hydroelectric,47.3698,-123.1603,3915,WA
27,Hydroelectric,47.3698,-123.1603,3915,WA
6,Hydroelectric,46.8328,-122.3196,3916,WA
6,Hydroelectric,46.8328,-122.3196,3916,WA
6,Hydroelectric,46.8328,-122.3196,3916,WA
6,Hydroelectric,46.8328,-122.3196,3916,WA
40,Hydroelectric,46.8328,-122.3196,3916,WA
40.5,Hydroelectric,46.5035,-122.5885,3917,WA
40.5,Hydroelectric,46.5035,-122.5885,3917,WA
40.5,Hydroelectric,46.5035,-122.5885,3917,WA
40.5,Hydroelectric,46.5035,-122.5885,3917,WA
150,Hydroelectric,46.5347,-122.4247,3918,WA
150,Hydroelectric,46.5347,-122.4247,3918,WA
25,Other,47.275604,-122.393735,3920,WA
25,Other,47.275604,-122.393735,3920,WA
88.2,Hydroelectric,47.9951,-119.6404,3921,WA
88.2,Hydroelectric,47.9951,-119.6404,3921,WA
88.2,Hydroelectric,47.9951,-119.6404,3921,WA
88.2,Hydroelectric,47.9951,-119.6404,3921,WA
88.2,Hydroelectric,47.9951,-119.6404,3921,WA
88.2,Hydroelectric,47.9951,-119.6404,3921,WA
88.2,Hydroelectric,47.9951,-119.6404,3921,WA
88.2,Hydroelectric,47.9951,-119.6404,3921,WA
88.2,Hydroelectric,47.9951,-119.6404,3921,WA
88.2,Hydroelectric,47.9951,-119.6404,3921,WA
88.2,Hydroelectric,47.9951,-119.6404,3921,WA
88.2,Hydroelectric,47.9951,-119.6404,3921,WA
88.2,Hydroelectric,47.9951,-119.6404,3921,WA
88.2,Hydroelectric,47.9951,-119.6404,3921,WA
88.2,Hydroelectric,47.9951,-119.6404,3921,WA
88.2,Hydroelectric,47.9951,-119.6404,3921,WA
95,Hydroelectric,47.9951,-119.6404,3921,WA
95,Hydroelectric,47.9951,-119.6404,3921,WA
95,Hydroelectric,47.9951,-119.6404,3921,WA
95,Hydroelectric,47.9951,-119.6404,3921,WA
95,Hydroelectric,47.9951,-119.6404,3921,WA
95,Hydroelectric,47.9951,-119.6404,3921,WA
95,Hydroelectric,47.9951,-119.6404,3921,WA
95,Hydroelectric,47.9951,-119.6404,3921,WA
95,Hydroelectric,47.9951,-119.6404,3921,WA
95,Hydroelectric,47.9951,-119.6404,3921,WA
95,Hydroelectric,47.9951,-119.6404,3921,WA
90,Hydroelectric,46.249801,-118.879838,3925,WA
90,Hydroelectric,46.249801,-118.879838,3925,WA
90,Hydroelectric,46.249801,-118.879838,3925,WA
111,Hydroelectric,46.249801,-118.879838,3925,WA
111,Hydroelectric,46.249801,-118.879838,3925,WA
111,Hydroelectric,46.249801,-118.879838,3925,WA
135,Hydroelectric,46.5838,-118.0273,3926,WA
135,Hydroelectric,46.5838,-118.0273,3926,WA
135,Hydroelectric,46.5838,-118.0273,3926,WA
135,Hydroelectric,46.5838,-118.0273,3926,WA
135,Hydroelectric,46.5838,-118.0273,3926,WA
135,Hydroelectric,46.5838,-118.0273,3926,WA
135,Hydroelectric,46.5635,-118.5397,3927,WA
135,Hydroelectric,46.5635,-118.5397,3927,WA
135,Hydroelectric,46.5635,-118.5397,3927,WA
135,Hydroelectric,46.5635,-118.5397,3927,WA
135,Hydroelectric,46.5635,-118.5397,3927,WA
135,Hydroelectric,46.5635,-118.5397,3927,WA
27.5,Hydroelectric,46.603964,-121.658971,3929,WA
0.5,Other,48.7029402,-122.8868082,3930,WA
0.5,Other,48.7029402,-122.8868082,3930,WA
816.3,Coal,38.4731,-81.8233,3935,WV
816.3,Coal,38.4731,-81.8233,3935,WV
1300,Coal,38.4731,-81.8233,3935,WV
219.6,Coal,38.2056,-81.4211,3936,WV
219.6,Coal,38.2056,-81.4211,3936,WV
152.5,Coal,38.9669,-81.9231,3938,WV
152.5,Coal,38.9669,-81.9231,3938,WV
152.5,Coal,38.9669,-81.9231,3938,WV
152.5,Coal,38.9669,-81.9231,3938,WV
495.5,Coal,38.9669,-81.9231,3938,WV
69,Coal,39.488611,-79.636944,3942,WV
69,Coal,39.488611,-79.636944,3942,WV
140.2,Coal,39.488611,-79.636944,3942,WV
576,Coal,39.710833,-79.9275,3943,WV
576,Coal,39.710833,-79.9275,3943,WV
684,Coal,39.384167,-80.3325,3944,WV
684,Coal,39.384167,-80.3325,3944,WV
684,Coal,39.384167,-80.3325,3944,WV
35,Coal,39.531389,-80.113056,3945,WV
74.7,Coal,39.531389,-80.113056,3945,WV
50,Coal,39.367222,-81.3,3946,WV
163.2,Coal,39.367222,-81.3,3946,WV
237.5,Coal,39.8461,-80.8186,3947,WV
237.5,Coal,39.8461,-80.8186,3947,WV
237.5,Coal,39.8461,-80.8186,3947,WV
816.3,Coal,39.8297,-80.8153,3948,WV
816.3,Coal,39.8297,-80.8153,3948,WV
570.2,Coal,39.2008,-79.2636,3954,WV
570.2,Coal,39.2008,-79.2636,3954,WV
522,Coal,39.2008,-79.2636,3954,WV
18.5,Other,39.2008,-79.2636,3954,WV
1.4,Hydroelectric,44.4306,-89.7808,3971,WI
1.4,Hydroelectric,44.4306,-89.7808,3971,WI
0.4,Hydroelectric,44.4306,-89.7808,3971,WI
0.4,Hydroelectric,44.4306,-89.7808,3971,WI
0.4,Hydroelectric,44.4306,-89.7808,3971,WI
0.4,Hydroelectric,44.4306,-89.7808,3971,WI
0.4,Hydroelectric,44.4306,-89.7808,3971,WI
0.4,Hydroelectric,44.4306,-89.7808,3971,WI
0.8,Hydroelectric,44.4306,-89.7808,3971,WI
1.2,Hydroelectric,44.6647,-89.6511,3972,WI
2,Hydroelectric,44.6647,-89.6511,3972,WI
2,Hydroelectric,44.6647,-89.6511,3972,WI
2,Hydroelectric,44.6647,-89.6511,3972,WI
0.8,Hydroelectric,44.5153,-89.585,3973,WI
0.8,Hydroelectric,44.5153,-89.585,3973,WI
0.8,Hydroelectric,44.5153,-89.585,3973,WI
0.8,Hydroelectric,44.5153,-89.585,3973,WI
0.8,Hydroelectric,44.5153,-89.585,3973,WI
0.8,Hydroelectric,44.5153,-89.585,3973,WI
2.3,Hydroelectric,44.3939,-89.825,3974,WI
2.3,Hydroelectric,44.3939,-89.825,3974,WI
0.6,Hydroelectric,44.3939,-89.825,3974,WI
0.6,Hydroelectric,44.3939,-89.825,3974,WI
0.6,Hydroelectric,44.3939,-89.825,3974,WI
0.3,Hydroelectric,44.3939,-89.825,3974,WI
0.6,Hydroelectric,44.3939,-89.825,3974,WI
0.3,Hydroelectric,44.3939,-89.825,3974,WI
0.6,Hydroelectric,44.3939,-89.825,3974,WI
0.6,Hydroelectric,44.3939,-89.825,3974,WI
1.2,Hydroelectric,44.4889,-89.5756,3975,WI
0.5,Hydroelectric,44.4889,-89.5756,3975,WI
0.5,Hydroelectric,44.4889,-89.5756,3975,WI
0.5,Hydroelectric,44.4889,-89.5756,3975,WI
0.5,Hydroelectric,44.4889,-89.5756,3975,WI
0.5,Hydroelectric,44.4889,-89.5756,3975,WI
0.5,Hydroelectric,44.4889,-89.5756,3975,WI
0.3,Hydroelectric,44.4889,-89.5756,3975,WI
0.3,Hydroelectric,44.4889,-89.5756,3975,WI
0.3,Hydroelectric,44.4889,-89.5756,3975,WI
0.7,Other,46.2372,-91.7978,3976,WI
0.7,Other,46.2372,-91.7978,3976,WI
2.8,Other,46.2372,-91.7978,3976,WI
2.8,Other,46.2372,-91.7978,3976,WI
20,Other,46.587222,-90.9017,3982,WI
20,Other,46.587222,-90.9017,3982,WI
28,Coal,46.587222,-90.9017,3982,WI
3,Hydroelectric,45.491667,-91.0469,3983,WI
3,Hydroelectric,45.491667,-91.0469,3983,WI
3,Hydroelectric,45.491667,-91.0469,3983,WI
16,Natural Gas,45.9356,-90.4468,3984,WI
1,Hydroelectric,45.464444,-91.083611,3986,WI
0.9,Hydroelectric,45.464444,-91.083611,3986,WI
2,Hydroelectric,45.464444,-91.083611,3986,WI
0.7,Hydroelectric,45.411139,-91.218283,3988,WI
0.7,Hydroelectric,45.411139,-91.218283,3988,WI
0.5,Hydroelectric,46.498333,-90.903889,3989,WI
0.5,Hydroelectric,46.498333,-90.903889,3989,WI
28.8,Natural Gas,43.0147,-89.4603,3991,WI
28.8,Natural Gas,43.0147,-89.4603,3991,WI
10,Coal,43.0789,-89.3744,3992,WI
34.5,Coal,43.0789,-89.3744,3992,WI
20,Coal,43.0789,-89.3744,3992,WI
23,Coal,43.0789,-89.3744,3992,WI
50,Coal,43.0789,-89.3744,3992,WI
50,Coal,43.0789,-89.3744,3992,WI
18,Natural Gas,43.1133,-89.3128,3993,WI
23.6,Natural Gas,43.1133,-89.3128,3993,WI
0.6,Hydroelectric,45.7517,-91.2028,3995,WI
0.6,Hydroelectric,45.7517,-91.2028,3995,WI
0.2,Hydroelectric,45.7517,-91.2028,3995,WI
0.1,Hydroelectric,45.7633526,-91.2214753,3996,WI
0.2,Hydroelectric,45.7633526,-91.2214753,3996,WI
0.8,Other,45.7633526,-91.2214753,3996,WI
2,Hydroelectric,44.9367,-91.8883,3998,WI
2,Hydroelectric,44.9367,-91.8883,3998,WI
2,Hydroelectric,44.9367,-91.8883,3998,WI
3.6,Hydroelectric,44.9308,-91.3889,4000,WI
3.6,Hydroelectric,44.9308,-91.3889,4000,WI
3.6,Hydroelectric,44.9308,-91.3889,4000,WI
3.6,Hydroelectric,44.9308,-91.3889,4000,WI
3.6,Hydroelectric,44.9308,-91.3889,4000,WI
3.6,Hydroelectric,44.9308,-91.3889,4000,WI
2,Hydroelectric,44.828056,-91.511111,4002,WI
1.6,Hydroelectric,44.828056,-91.511111,4002,WI
1.6,Hydroelectric,44.828056,-91.511111,4002,WI
1.6,Hydroelectric,44.828056,-91.511111,4002,WI
1.6,Hydroelectric,44.828056,-91.511111,4002,WI
0.5,Hydroelectric,44.828056,-91.511111,4002,WI
0.7,Hydroelectric,44.828056,-91.511111,4002,WI
16,Other,43.8292,-91.2597,4005,WI
15.3,Other,43.8292,-91.2597,4005,WI
78.8,Other,43.8292,-91.2597,4005,WI
78.8,Other,43.8292,-91.2597,4005,WI
11.3,Hydroelectric,45.223611,-91.127222,4007,WI
11.3,Hydroelectric,45.223611,-91.127222,4007,WI
11.3,Hydroelectric,45.223611,-91.127222,4007,WI
24.8,Hydroelectric,45.051,-91.274,4008,WI
24.8,Hydroelectric,45.051,-91.274,4008,WI
0.6,Hydroelectric,45.051,-91.274,4008,WI
2.7,Hydroelectric,44.884167,-91.929444,4009,WI
2.7,Hydroelectric,44.884167,-91.929444,4009,WI
2.5,Hydroelectric,45.41167,-92.6469,4011,WI
2.5,Hydroelectric,45.41167,-92.6469,4011,WI
2.5,Hydroelectric,45.41167,-92.6469,4011,WI
2.5,Hydroelectric,45.41167,-92.6469,4011,WI
3.4,Hydroelectric,45.41167,-92.6469,4011,WI
3.4,Hydroelectric,45.41167,-92.6469,4011,WI
3.2,Hydroelectric,45.41167,-92.6469,4011,WI
3.2,Hydroelectric,45.41167,-92.6469,4011,WI
0.7,Hydroelectric,45.94794,-91.888374,4012,WI
0.5,Hydroelectric,45.94794,-91.888374,4012,WI
54,Natural Gas,44.885416,-91.515833,4014,WI
54,Natural Gas,44.885416,-91.515833,4014,WI
54,Natural Gas,44.885416,-91.515833,4014,WI
54,Natural Gas,44.885416,-91.515833,4014,WI
53,Other,44.885416,-91.515833,4014,WI
53,Other,44.885416,-91.515833,4014,WI
6,Hydroelectric,44.9378,-91.3406,4015,WI
6,Hydroelectric,44.9378,-91.3406,4015,WI
6,Hydroelectric,44.9378,-91.3406,4015,WI
6,Hydroelectric,44.9378,-91.3406,4015,WI
6,Hydroelectric,44.9378,-91.3406,4015,WI
5.8,Hydroelectric,44.9378,-91.3406,4015,WI
0.4,Hydroelectric,45.9467,-92.5383,4018,WI
0.4,Hydroelectric,45.9467,-92.5383,4018,WI
0.4,Hydroelectric,45.9467,-92.5383,4018,WI
0.1,Hydroelectric,46,-92.3725,4019,WI
0.3,Hydroelectric,46,-92.3725,4019,WI
0.6,Hydroelectric,46,-92.3725,4019,WI
0.7,Other,45.6583,-92.4606,4020,WI
0.7,Other,45.6583,-92.4606,4020,WI
0.7,Other,45.6583,-92.4606,4020,WI
0.6,Other,45.6583,-92.4606,4020,WI
1.8,Other,45.6583,-92.4606,4020,WI
1.7,Other,45.6583,-92.4606,4020,WI
2.5,Other,45.6583,-92.4606,4020,WI
2.5,Other,45.6583,-92.4606,4020,WI
2.5,Other,45.6583,-92.4606,4020,WI
0.7,Other,44.6692,-92.6683,4021,WI
1,Other,44.6692,-92.6683,4021,WI
2.2,Other,44.6692,-92.6683,4021,WI
0.7,Other,44.6692,-92.6683,4021,WI
80,Coal,43.3842,-87.8689,4040,WI
